-999,-61,-63,-64.5,-44,-53,-63,-32,-51
-60.5,-999,-46.5,-67.5,-53,-66,-70.5,-57.5,-62.5
-60,-46.5,-999,-60,-63,-58,-62.5,-57,-65.5
-55,-67.5,-61.5,-999,-65,-64,-74,-55.5,-69.5
-44,-53.5,-60.5,-63.5,-999,-63.5,-51,-52,-65
-63,-68.5,-57,-68.5,-63.5,-999,-61.5,-42.5,-64
-52,-63,-61.5,-76.5,-46,-62,-999,-48.5,-52.5
-38,-57.5,-53.5,-58,-52.5,-44.5,-45.5,-999,-41
-54.5,-61,-63.5,-73,-58.5,-63,-53,-41,-999

-999,-65.5,-82,-61,-54.5,-53.5,-70.5,-64.5,-66.5
-65.5,-999,-54,-60,-54,-72.5,-79.5,-68.5,-69
-77.5,-54,-999,-61.5,-57.5,-71.5,-999,-83.5,-69
-62.5,-62,-62,-999,-42.5,-56,-70.5,-68,-65.5
-54,-54,-58.5,-40.5,-999,-46,-70.5,-60.5,-55.5
-52,-72,-73,-55,-46,-999,-87.5,-60,-62
-73,-80.5,-999,-70.5,-71,-88.5,-999,-86.5,-70
-65.5,-69,-83,-67.5,-60.5,-60,-85.5,-999,-65.5
-67,-68.5,-70,-65,-56,-62,-69,-66,-999

-999,-88.5,-89.5,-89.5,-999,-88.5,-89.5,-88.5,-88.5
-64.5,-999,-54,-60.5,-54,-71.5,-85,-70,-72.5
-81,-54,-999,-61.5,-57.5,-69,-80.5,-82.5,-69
-61,-62,-62,-999,-42,-56,-69,-65.5,-64.5
-999,-999,-999,-999,-999,-999,-999,-999,-999
-52.5,-71.5,-69,-54,-46,-999,-78,-59.5,-62.5
-70.5,-999,-999,-70,-72,-79,-999,-84.5,-70.5
-64.5,-71,-83,-66,-60,-60,-84.5,-999,-66.5
-66.5,-70.5,-69,-64.5,-55.5,-63,-70.5,-66,-999

-999,-60.5,-999,-60.5,-999,-60.5,-61,-61,-61.5
-64.5,-999,-70,-999,-999,-999,-88.5,-86,-999
-999,-999,-999,-999,-999,-999,-999,-999,-999
-60.5,-89.5,-91,-90,-999,-89,-81.5,-90,-90.5
-999,-999,-999,-999,-999,-999,-999,-999,-999
-52,-85.5,-86,-86,-999,-999,-86.5,-87,-86.5
-74,-999,-999,-999,-999,-999,-80.5,-89.5,-82
-62.5,-999,-999,-999,-999,-999,-91.5,-999,-999
-64.5,-92,-92,-91.5,-999,-999,-91.5,-91.5,-999

-999,-999,-80.5,-62.5,-57,-78,-88,-84,-93
-999,-999,-999,-999,-999,-999,-999,-999,-999
-72.5,-76,-999,-999,-999,-75,-75.5,-75.5,-75
-56.5,-62.5,-82.5,-62,-999,-63.5,-64,-64.5,-65
-52.5,-60.5,-88,-60.5,-999,-61.5,-60.5,-60.5,-61
-51,-78,-999,-91.5,-999,-999,-78,-78,-78.5
-76,-83,-999,-82.5,-999,-86.5,-85,-83.5,-81
-63,-66,-999,-66.5,-999,-67,-66.5,-66.5,-66
-60,-75.5,-999,-77,-999,-76,-74,-72.5,-72

-999,-71,-72.5,-74,-74.5,-74.5,-74.5,-74.5,-74.5
-65,-999,-74,-69,-61.5,-83.5,-90.5,-90.5,-92.5
-68,-999,-999,-60.5,-65,-80,-999,-999,-89.5
-60.5,-999,-70.5,-999,-44,-65,-999,-82.5,-79.5
-58.5,-999,-80,-51,-999,-63,-85.5,-84.5,-72.5
-61,-999,-85.5,-61.5,-53,-999,-90,-81.5,-80
-72,-999,-999,-77.5,-74.5,-83,-999,-999,-82.5
-61,-999,-89.5,-66.5,-63,-71.5,-89.5,-999,-85.5
-61.5,-999,-90,-67,-56.5,-75,-88.5,-89.5,-999

-999,-84,-84,-83.5,-83.5,-83.5,-76.5,-83,-82.5
-52,-75.5,-76.5,-76.5,-77.5,-77,-77,-77,-77.5
-60.5,-83.5,-84,-85,-85,-84,-83,-83.5,-84
-61,-72.5,-73,-73.5,-73,-72,-71.5,-71,-70.5
-48.5,-88,-89,-89.5,-999,-88.5,-88.5,-88.5,-88
-58.5,-78.5,-79.5,-79.5,-79,-78,-76.5,-76,-75.5
-64.5,-86.5,-86,-86,-999,-84,-89,-88.5,-86.5
-61.5,-89,-90,-91.5,-91.5,-89.5,-88,-87.5,-86.5
-63,-82.5,-83,-84,-84,-83,-82,-82,-81

-999,-68,-69,-70,-69.5,-70,-70,-60.5,-69.5
-61.5,-67,-67,-67.5,-68.5,-81,-81,-999,-71
-70.5,-68,-66.5,-66.5,-66.5,-80,-999,-999,-66
-53,-82,-83,-83.5,-84,-84,-79,-85,-85.5
-51.5,-83.5,-84,-84.5,-85.5,-85,-75,-84.5,-83.5
-61,-83.5,-84,-84,-85,-84,-86,-84,-83.5
-66,-91.5,-91,-92,-92,-92,-999,-999,-94
-63,-74,-74,-74.5,-74.5,-77,-83.5,-999,-77
-62,-90.5,-89.5,-90,-91,-90,-71.5,-89,-87.5

-999,-62,-66.5,-65,-70.5,-77.5,-65.5,-67.5,-60
-60,-999,-72.5,-75.5,-71.5,-77,-73.5,-70,-70.5
-79.5,-72,-73,-75.5,-84.5,-77,-73.5,-79.5,-71
-51.5,-65,-65,-64.5,-63.5,-62,-61.5,-62,-61.5
-54,-68,-68,-68,-999,-67,-66.5,-69,-67
-66.5,-69.5,-69.5,-69.5,-78,-70,-70,-61.5,-70.5
-64,-77.5,-75.5,-74.5,-77,-73.5,-73.5,-69,-74
-61,-79,-79,-79,-80.5,-78.5,-78.5,-999,-78
-63,-84,-81.5,-79.5,-80.5,-78.5,-80,-68,-85.5

-999,-61,-60.5,-61,-61.5,-60.5,-61,-60.5,-66.5
-57.5,-999,-60.5,-60,-65,-69,-67,-74.5,-67
-73,-999,-75,-74,-84,-67.5,-71.5,-999,-80.5
-60.5,-58.5,-70.5,-999,-61.5,-60,-72.5,-67.5,-62.5
-64,-61,-60,-60,-999,-66,-65,-75.5,-62.5
-72,-71,-65.5,-65.5,-75,-999,-76,-70.5,-70
-63.5,-76,-77.5,-76.5,-74.5,-78.5,-999,-78.5,-61
-60,-73,-70,-69.5,-76.5,-62,-71,-999,-66.5
-62,-74.5,-65.5,-65.5,-75,-69,-61.5,-75.5,-999

-999,-68,-86.5,-61,-61,-78,-68.5,-61,-61
-57,-69,-69,-70,-60,-69,-68.5,-68,-76.5
-67.5,-67.5,-67.5,-67.5,-76.5,-66.5,-66.5,-66.5,-96.5
-53.5,-63.5,-63.5,-999,-57,-64,-64,-64,-64.5
-58.5,-58,-58,-58.5,-999,-59,-59.5,-60,-75.5
-71.5,-63.5,-63,-63,-69.5,-62,-61.5,-61.5,-74.5
-63,-78,-77.5,-76.5,-60.5,-73,-71.5,-70.5,-66.5
-59.5,-66,-66,-66.5,-67,-66,-66,-66,-75.5
-60,-66.5,-65,-65,-68.5,-63.5,-63,-63.5,-999

-999,-62.5,-63,-63,-62.5,-63,-63,-63,-63.5
-60.5,-999,-57.5,-67.5,-67.5,-84.5,-80.5,-80.5,-64.5
-81,-60.5,-999,-66.5,-66.5,-69,-75,-999,-64
-58.5,-70.5,-68,-999,-57.5,-61,-65.5,-62.5,-56
-61,-62.5,-63,-53.5,-53.5,-75,-61.5,-66,-52
-75.5,-83,-69.5,-59.5,-59.5,-999,-78.5,-63.5,-59
-62,-80,-73,-61,-61.5,-77,-999,-75.5,-63.5
-59.5,-79.5,-88,-63,-63.5,-65,-79.5,-999,-63
-58,-85.5,-77,-61,-60.5,-73.5,-66,-71,-60.5

-999,-67.5,-67,-67,-67,-66.5,-66.5,-67,-67
-61.5,-62,-62,-62,-62,-62,-62.5,-63,-63
-67.5,-61,-61.5,-61.5,-62,-62,-62,-62.5,-62.5
-58.5,-56,-56,-56.5,-56.5,-56,-56,-56,-56
-56,-62.5,-62,-58.5,-999,-62.5,-61.5,-62,-63.5
-66.5,-71.5,-71.5,-71.5,-71.5,-71.5,-71.5,-72,-72
-62,-62,-62.5,-62.5,-62.5,-62.5,-63,-63,-63
-58,-67.5,-67.5,-67.5,-67.5,-67,-67,-67.5,-67
-57,-78.5,-78,-77,-76,-75,-74.5,-74,-73

-999,-64,-64.5,-63.5,-72,-63.5,-63.5,-63,-63
-60,-999,-60.5,-60.5,-60.5,-60.5,-61,-61,-61
-76,-59.5,-59.5,-59,-59.5,-59.5,-59.5,-59.5,-59.5
-58.5,-84,-79.5,-78,-77,-75,-74.5,-73.5,-73
-58.5,-66.5,-65.5,-65.5,-66,-65.5,-65,-65,-64
-79,-84,-81.5,-81.5,-82,-81,-81,-81,-81
-62.5,-999,-89,-92.5,-93,-85,-82,-79.5,-77
