0.00159225,0.002826,0.001413,0.002826,0.001413,2.81838e-05,0.000223872,0.004,7.96214e-06,
0.00210204,0.00358458,0.00226414,0.00286148,0.00338587,0.000117309,0.000585408,0.00400501,1.25028e-05,
0.00374792,0.00490283,0.00367714,0.00367624,0.00392418,0.000162824,0.00862248,0.00500501,1.26374e-05,
0.00473806,0.00631583,0.00376834,0.00613678,0.00533718,0.000244107,0.00883981,0.00583678,0.00142564,
0.00543329,0.00772883,0.00518134,0.00694049,0.00544189,0.000449251,0.0102528,0.005873,0.00159868,
0.0060299,0.00815541,0.00800734,0.00739975,0.00595475,0.000954017,0.010269,0.00587481,0.00162409,
0.00614586,0.00829996,0.00815188,0.00762884,0.00599106,0.00115965,0.0103624,0.00589778,0.00167538,
0.00694791,0.00861619,0.00819866,0.00766119,0.00610855,0.00125408,0.0104269,0.0115613,0.00175632,
0.00709257,0.0086663,0.00836848,0.00777552,0.00636559,0.00151112,0.0104872,0.0115952,0.00197113,
0.0086518,0.00989657,0.00934572,0.0085359,0.00638587,0.00151277,0.0104932,0.0125952,0.0104491,
0.00907238,0.0101104,0.00939955,0.00854457,0.00852891,0.00181477,0.0105312,0.0126864,0.0109632,
0.0100073,0.0102928,0.00940768,0.00995757,0.00967706,0.00641829,0.0105673,0.0126873,0.0110503,
0.0103524,0.0115517,0.00997002,0.0100091,0.0103487,0.00644733,0.0105679,0.0128736,0.0110506,
0.0106306,0.0116692,0.0101742,0.0101062,0.0112259,0.00647425,0.0107297,0.0128738,0.0117919,
0.011781,0.0144952,0.0113765,0.0129322,0.0126389,0.00676402,0.0108445,0.0133866,0.0118101,
0.012634,0.0159082,0.0127895,0.0130369,0.0127902,0.00679564,0.013283,0.0140946,0.0123738,
0.0133971,0.0160944,0.0135838,0.0158236,0.0131064,0.00797054,0.0137297,0.0141577,0.0127104,
0.0143167,0.0175074,0.0149968,0.0172366,0.0143654,0.00936723,0.013881,0.0141689,0.0130104,
0.0158846,0.0185789,0.0158479,0.0186496,0.0157784,0.0107258,0.0166483,0.0145482,0.0162998,
0.0170097,0.0197009,0.0169699,0.0187845,0.0171914,0.0109324,0.0168573,0.0190469,0.0165942,
0.0173263,0.0198268,0.0182289,0.0188208,0.0172576,0.0111668,0.0173762,0.0190764,0.0168566,
0.0179828,0.0206586,0.0182335,0.0191924,0.0172681,0.0111686,0.0173928,0.0230128,0.0169357,
0.0185929,0.0220716,0.0185033,0.0191931,0.0177347,0.0120561,0.017509,0.0244258,0.0172499,
0.0189547,0.0220935,0.0199163,0.0192166,0.0182024,0.0120599,0.0175588,0.0245305,0.0180593,
0.0215577,0.0235065,0.0205329,0.0192289,0.0223612,0.0205379,0.0189718,0.0255305,0.0217923,
0.0239181,0.0235419,0.0223994,0.0262939,0.0237742,0.0261899,0.0203848,0.0255556,0.0232053,
0.0256964,0.0241759,0.0235215,0.0277069,0.0247742,0.0262346,0.0241616,0.0265556,0.0284409,
0.0263354,0.0255889,0.0249345,0.0278484,0.0252754,0.0263393,0.0255746,0.026655,0.0284672,
0.0267371,0.0267722,0.0250578,0.0292614,0.025647,0.0263525,0.0255757,0.0266587,0.0285719,
0.027384,0.0281852,0.0265066,0.029319,0.0277033,0.0263545,0.0256588,0.0267722,0.0285722,
0.0279178,0.0282176,0.0265158,0.0306134,0.0279603,0.0281785,0.0257318,0.0270958,0.0290293,
0.028763,0.0284867,0.0267296,0.0314262,0.0282803,0.0283134,0.026048,0.0277267,0.0330934,
