0.001413,0.001413,0.001413,0.001413,0.001413,0.001413,0.001413,0.001413,0.001413,
0.00244178,0.00186074,0.002413,0.00267491,0.00230425,0.00176781,0.002826,0.00144848,0.004239,
0.00299366,0.00308289,0.00305865,0.00271224,0.00282906,0.002142,0.004239,0.00161483,0.00427062,
0.00359377,0.00509239,0.00319079,0.00304259,0.0034045,0.00227445,0.00449019,0.00240916,0.00484606,
0.00430277,0.0058337,0.00369198,0.00314755,0.00379354,0.00359271,0.00542344,0.00306986,0.00586936,
0.00612009,0.00618852,0.00608062,0.00597355,0.00505247,0.00500571,0.00683644,0.00721101,0.00661243,
0.00690518,0.00654333,0.00664296,0.00723547,0.00557728,0.00600571,0.00801413,0.0072265,0.00799609,
0.00756704,0.00671396,0.00805596,0.00744926,0.00651053,0.00610189,0.00828392,0.00824979,0.00917099,
0.00843682,0.00896867,0.00845407,0.00767062,0.00691053,0.00611774,0.00907825,0.0110758,0.00921885,
0.00964771,0.0103817,0.00986707,0.0081205,0.00817544,0.00616241,0.011354,0.0124888,0.0106318,
0.0113126,0.0132135,0.0106311,0.0100934,0.0108555,0.00728443,0.012476,0.0139018,0.0120448,
0.0129043,0.014996,0.0116358,0.0115059,0.0122685,0.00869743,0.013889,0.013958,0.0162838,
0.0141874,0.016409,0.0123438,0.0143319,0.0136815,0.00903483,0.015302,0.0146993,0.0176968,
0.0154407,0.0178215,0.0151698,0.0145314,0.0139978,0.00906795,0.016715,0.0175253,0.0186968,
0.0182334,0.0192345,0.0194088,0.0187299,0.0154108,0.0116687,0.0181275,0.0189383,0.0243488,
0.0207172,0.0197605,0.0195043,0.0224364,0.0168238,0.0144947,0.0266055,0.0203513,0.0257614,
0.0220786,0.0211735,0.0209173,0.0238494,0.0182368,0.0159077,0.0280185,0.0217643,0.0267614,
0.023932,0.0224325,0.0224272,0.025262,0.0196498,0.0173202,0.0290185,0.0284493,0.0268963,
0.0261748,0.0252585,0.0257933,0.030914,0.0210628,0.0187332,0.0294652,0.0298623,0.0283088,
0.0279729,0.0266715,0.0272063,0.032327,0.0213754,0.0247332,0.0308782,0.0312753,0.029316,
0.0296792,0.0280845,0.0300323,0.03374,0.0220834,0.0289722,0.0313794,0.0313084,0.0318338,
0.0308625,0.0286093,0.0314453,0.034862,0.0224724,0.0323072,0.0326977,0.0314136,0.0330927,
0.0322216,0.029547,0.032106,0.036275,0.0238854,0.0370179,0.0341107,0.0316118,0.0332186,
0.0336199,0.03096,0.033519,0.0376875,0.0252984,0.0376068,0.0355232,0.0344378,0.0339266,
0.0347488,0.0318512,0.034932,0.0391005,0.0267114,0.0390198,0.0366981,0.0352833,0.0343943,
0.0362678,0.0354162,0.0374498,0.0405135,0.026741,0.0404328,0.0368759,0.0353188,0.0373943,
0.0391808,0.0394257,0.0459278,0.0419265,0.029566,0.0418458,0.0411149,0.0361939,0.0374455,
0.0408561,0.0397076,0.046429,0.0433395,0.030979,0.0474978,0.0416786,0.0363976,0.0408195,
0.0423374,0.0399894,0.049255,0.0447525,0.0316085,0.0475435,0.0438922,0.0392236,0.0424344,
0.0435209,0.040661,0.0497017,0.0449147,0.0330215,0.0477674,0.0452412,0.0396591,0.0472004,
0.0454529,0.0416728,0.0511147,0.0453614,0.0386735,0.0479023,0.0466542,0.0436307,0.0486134,
0.0475233,0.0417731,0.0525277,0.0467744,0.0414995,0.0479439,0.0470318,0.0535217,0.0491146,
0.0495867,0.0420361,0.0527272,0.0538394,0.0459162,0.0493569,0.0484448,0.0538453,0.0505276,
0.0511808,0.042195,0.0536392,0.0552524,0.045956,0.049376,0.0485156,0.0540965,0.0604154,
0.0523179,0.0424704,0.0536839,0.0552631,0.0464551,0.053615,0.0499286,0.0552988,0.0618284,
0.0541141,0.0537744,0.0560558,0.0553132,0.0465052,0.0538441,0.0502522,0.0553103,0.0618572,
0.0555258,0.0593845,0.056307,0.0567262,0.0469929,0.0538958,0.0522988,0.0567233,0.0618776,
0.0564745,0.0607975,0.0565634,0.0578826,0.0485315,0.0553088,0.0535726,0.0572362,0.0619033,
0.0587582,0.0619456,0.0579764,0.0592956,0.0584192,0.0567218,0.0538954,0.0586492,0.0631623,
0.0599517,0.0630938,0.0593894,0.0607086,0.0597136,0.0581348,0.0553084,0.0600622,0.063203,
0.0617468,0.0645068,0.0598681,0.0621216,0.0611266,0.0595478,0.0560247,0.0671272,0.0636518,
0.0641957,0.0647467,0.0610761,0.0635346,0.0637273,0.0623738,0.0645027,0.0685402,0.0650643,
0.0657859,0.0661597,0.0653137,0.0649476,0.0651403,0.0626256,0.0659157,0.0699532,0.0662315,
0.0675456,0.0675727,0.0667267,0.0693643,0.0676642,0.0632565,0.0669629,0.0703422,0.0684755,
0.0701644,0.0732247,0.0674139,0.0695088,0.0690772,0.0745605,0.0683759,0.0706222,0.0685317,
0.0713444,0.0743467,0.0685359,0.0709218,0.0704902,0.0748235,0.069957,0.0728662,0.0688136,
0.0738362,0.0757597,0.0699489,0.0776068,0.0753107,0.0762365,0.070957,0.0742821,0.0705876,
0.0764367,0.0785857,0.0775025,0.0790198,0.0762019,0.0776495,0.0748382,0.0756951,0.0720006,
0.0785871,0.0828233,0.0789155,0.0804328,0.0776149,0.0790625,0.0762512,0.0771081,0.0764887,
0.0809187,0.0831948,0.0803285,0.0818458,0.0790279,0.0804755,0.0808761,0.0785211,0.08308,
0.0837871,0.0846074,0.0848166,0.0846718,0.0804409,0.0818885,0.0811205,0.0884121,0.0843389,
0.0848902,0.0860204,0.085392,0.0860848,0.0807314,0.0833015,0.0816071,0.0912381,0.0847463,
0.0865271,0.0861035,0.0853993,0.0874978,0.083314,0.08574,0.0822662,0.0926511,0.089245,
0.0880585,0.0889295,0.0868123,0.0889108,0.0844387,0.087153,0.08439,0.0940641,0.0897698,
0.0882573,0.0889346,0.0868265,0.0890367,0.084445,0.088566,0.0844027,0.0940643,0.0897825,
0.0887437,0.0903476,0.0879157,0.0890882,0.0850906,0.0892163,0.0844349,0.0940653,0.0897912,
0.0911944,0.0917606,0.0936565,0.0891307,0.0859035,0.0931527,0.0875048,0.0941565,0.0942899,
0.0920621,0.0918051,0.0947785,0.0891938,0.0884213,0.0932972,0.0889178,0.0955695,0.0945138,
0.0939444,0.093221,0.0961915,0.0919805,0.088868,0.0967417,0.0929273,0.0956987,0.0959268,
0.0946206,0.0937874,0.0966382,0.0933935,0.090281,0.0967595,0.0937235,0.096454,0.0959274,
0.095175,0.0937975,0.0977602,0.094241,0.0905972,0.0981725,0.0937696,0.0968531,0.0962092,
0.0964277,0.0945054,0.0991732,0.094949,0.0928519,0.0995855,0.0941244,0.0994896,0.0967427,
0.0971295,0.0959184,0.100586,0.0957618,0.0929095,0.0996579,0.0943285,0.0997181,0.0981557,
0.099655,0.102213,0.101043,0.101414,0.0957355,0.100382,0.095903,0.101131,0.0994176,
0.101943,0.102238,0.103869,0.102536,0.0966905,0.101795,0.0993474,0.101176,0.107896,
0.103783,0.108521,0.104824,0.103949,0.0995165,0.103205,0.100542,0.101182,0.108527,
0.10435,0.109934,0.104905,0.104304,0.0996279,0.104123,0.101955,0.101333,0.108616,
0.105738,0.109976,0.105102,0.104598,0.101041,0.109171,0.103031,0.104159,0.108829,
0.107365,0.110807,0.106515,0.106011,0.102454,0.110022,0.105857,0.10417,0.113085,
0.108307,0.11222,0.107928,0.107108,0.103775,0.110037,0.10727,0.104909,0.113211,
0.109939,0.112251,0.117819,0.107116,0.105188,0.110505,0.107384,0.105408,0.113842,
0.110946,0.112308,0.119232,0.108529,0.106695,0.11146,0.108797,0.10661,0.113938,
0.112897,0.113016,0.120645,0.109942,0.108108,0.112719,0.11021,0.114465,0.114072,
0.113901,0.114429,0.122058,0.111355,0.108332,0.114132,0.112108,0.114722,0.114075,
0.114993,0.117255,0.122413,0.112768,0.109768,0.114174,0.114415,0.115078,0.114077,
0.115613,0.117258,0.122591,0.11298,0.111181,0.115587,0.114705,0.115109,0.11549,
