-73.5,-86.5,-83.5,-88.5,-89,-90,-90.5,-91,-999
-999,-999,-999,-999,-999,-999,-999,-999,-999

-999,-66.5,-61,-72.5,-61,-67.5,-61.5,-88.5,-999
-62.5,-88.5,-87,-86.5,-50.5,-66,-66.5,-50.5,-999
-66.5,-77,-77,-77,-66.5,-65,-70,-66.5,-999
-69,-82,-77,-999,-69,-84.5,-77,-66,-999
-49.5,-71.5,-71.5,-72,-999,-66,-59,-63.5,-999
-73,-92,-91.5,-93,-69.5,-999,-78.5,-68.5,-999
-62.5,-82.5,-83,-83.5,-61.5,-77.5,-999,-61,-999
-73.5,-84,-84,-83.5,-66,-62,-72.5,-66,-999
-999,-999,-999,-999,-999,-999,-999,-999,-999

-999,-62.5,-77,-62,-62,-84.5,-61.5,-61.5,-999
-65,-999,-57,-79,-57.5,-61.5,-81.5,-999,-999
-73,-64,-64.5,-73,-63.5,-84,-71.5,-999,-999
-71.5,-82,-69.5,-999,-69.5,-74,-80,-999,-999
-50,-45,-58,-62,-999,-72,-59,-86,-999
-74.5,-62,-84,-75,-81,-999,-82.5,-83,-999
-60.5,-69.5,-66.5,-82,-67,-80.5,-999,-90,-999
-67,-80,-75,-90,-75.5,-63,-69.5,-999,-999
-999,-999,-999,-999,-999,-999,-999,-999,-999

-999,-61.5,-61.5,-61.5,-61,-61.5,-61.5,-61.5,-999
-72,-59.5,-65.5,-60,-59.5,-78,-60,-60,-999
-69,-64,-999,-63.5,-63.5,-84.5,-64,-64.5,-999
-73,-67,-74,-68.5,-69,-79,-71,-71.5,-999
-49,-58,-61,-58.5,-999,-86,-60.5,-58.5,-999
-73.5,-81,-84,-83.5,-84.5,-999,-88,-88,-999
-61.5,-67,-76.5,-68,-68.5,-999,-71,-71.5,-999
-63.5,-77.5,-83,-78,-78.5,-75,-79,-79,-999
-999,-999,-999,-999,-999,-999,-999,-999,-999

-999,-60.5,-61,-60.5,-61,-86,-61.5,-61.5,-999
-70.5,-60,-60,-59.5,-59,-59,-59,-59,-999
-70,-67.5,-68,-68,-68,-68.5,-68.5,-68.5,-999
-69.5,-72.5,-72.5,-73,-72.5,-71.5,-70,-69.5,-999
-49.5,-64,-68.5,-71,-999,-62.5,-63,-63,-999
-76,-86.5,-85,-84.5,-84,-84.5,-84,-84,-999
-61,-71.5,-72,-72.5,-72.5,-74,-74.5,-75,-999
-62.5,-78,-78.5,-79.5,-80.5,-81.5,-82,-82,-999
-999,-999,-999,-999,-999,-999,-999,-999,-999

-999,-64.5,-64.5,-65,-65.5,-66.5,-69,-999,-999
-69,-58.5,-59.5,-59.5,-60,-70,-61,-61.5,-999
-62,-65,-65,-64.5,-64.5,-77.5,-65,-65,-999
-71,-75,-76.5,-78,-80.5,-73,-87,-87.5,-999
-47.5,-59,-75.5,-77,-999,-73,-85.5,-79.5,-999
-85,-86.5,-89.5,-86,-81.5,-999,-77.5,-77,-999
-61,-71,-70.5,-70.5,-71,-78,-73,-73.5,-999
-999,-999,-999,-999,-999,-999,-999,-999,-999
-999,-999,-999,-999,-999,-999,-999,-999,-999

-999,-80,-68.5,-80.5,-80,-80,-69,-79.5,-999
-61,-77,-81.5,-86.5,-84.5,-80,-77,-999,-999
-59.5,-82,-93.5,-84.5,-82,-82,-83.5,-88.5,-999
-62.5,-65.5,-65,-65.5,-66,-66.5,-68,-83.5,-999
-52.5,-70.5,-83,-80,-999,-76,-70.5,-85.5,-999
-73.5,-75,-75,-76,-77,-79,-82.5,-76.5,-999
