-56,-63.5,-70,-74.5,-65.5,-53.5,-61.5,-999,-36,-15.5,-22,5,-2.5,2.9,11.5,11.8,1.7,-22,-18.7,940.5,-22.5,
-66.5,-86,-73.5,-63.5,-70,-69,-51.5,-36,-999,-20.2,-22.5,7,8,25.4,15,0.8,6.2,-6.5,-28.7,-22.5,940.5,

-999,-69,-77.5,-77.5,-77.5,-77,-77.5,-77,-77.5,1.5,1.5,0,940.5,1.5,8,7.1,-10.9,-4.9,-5,-4.5,5,
-60,-999,-53.5,-91.5,-86,-86,-73.5,-65.5,-79,-6.8,-1.8,7,1.5,934.7,-7.8,21.1,-2.4,4.1,-9,-1.8,14.7,
-66.5,-56.5,-999,-74.5,-999,-74.5,-73.5,-75.5,-77,-5.5,-7.8,1,8,-7.8,940.5,4.1,910.6,-7.4,-9,14.5,17,
-69.5,-86.5,-74.5,-999,-76,-66.5,-79,-73.5,-63.5,-4.3,-15.4,5,11,22.2,16,928.6,-12.4,-15.4,-3.5,14.6,-7.4,
-91,-84.5,-999,-75.5,-999,-75.5,-73.5,-64.5,-70,1.5,-10.9,9,32.5,20.2,940.5,5.1,910.6,-11.9,-13.4,-22.9,-16.4,
-70.5,-77,-77.5,-67,-76.5,-999,-63,-45,-55.5,-10.4,-25.9,8,12,12.7,19,-3.4,-11.9,917.1,-19.5,-31.9,-25.9,
-79.5,-74,-74,-78.5,-75,-63.5,-999,-69,-52,-28.4,-5,9,21,9.7,15.5,8.1,-13.4,-18.4,916.5,-12.5,-29.5,
-54,-62.5,-73,-999,-65.5,-50,-70,-999,-34.5,-21.9,-31.9,5,-4.5,-1.8,14.5,928.6,-22.9,-31.9,-12.5,940.1,-24.4,
-63.5,-79,-75.5,-63,-72,-56,-53,-34.5,-999,-22.5,-29.5,6,5,14.7,17,-7.4,-16.4,-25.9,-29.5,-24.4,940.5,

-999,-86,-70,-85,-999,-87,-86.5,-87.5,-87,1.5,1.5,0,940.5,2.5,-0.9,-0.9,934.3,-4.1,-3,-5.5,3.5,
-61,-999,-87,-86.5,-87,-999,-86,-86.5,-86,-1.8,-9.4,2,2.5,923.6,-9.4,0.6,22.3,15.6,-3.5,-4.4,8.6,
-62,-66,-999,-79.5,-94,-999,-999,-999,-999,-7.8,-6.4,3,3.5,-9.4,928.1,-6.4,29.3,-2.9,0.6,-13.9,-6.4,
-68.5,-999,-87.5,-79,-79.5,-999,-79.5,-79.5,-79.5,-15.4,-22.4,8,10,923.6,16.6,-6.9,14.8,-17.4,-14.9,-28.9,-22.4,
-999,-999,-999,-999,-999,-999,-999,-999,-999,-10.9,-1.2,8,940.5,923.6,928.1,913.1,934.3,3.8,5.8,-6.7,-1.2,
-66.5,-91,-68,-68.5,-68.5,-999,-69.5,-69.5,-70,-25.9,-33.6,7,8,15.6,-2.9,-17.4,3.8,907.9,-20.1,-33.6,-26.6,
-78,-82.5,-71.5,-71,-70.5,-71,-70,-69.5,-70,-4.7,-27,8,19.5,7.1,0.6,-14.9,5.8,-20.1,-19.5,-31,-27,
-53,-71,-57,-57,-58,-57.5,-58.5,-58.5,-59,-31.1,-5.5,9,-5.5,-4.4,-13.9,-28.9,-6.7,-33.6,-31,-8.3,-6.5,
-62,-84,-64.5,-63.5,-63.5,-64.5,-62.5,-62.5,-62.5,-29.5,-26.6,5,3.5,8.6,-6.4,-22.4,-1.2,-26.6,-27,-4.3,-3,

-999,-999,-93.5,-93.5,-58.5,-58.5,-58.5,-58.5,-58.5,1.5,1.5,0,940.5,916.5,3,-0.4,-27.9,-7,-27.9,-6.5,-9.3,
-999,-999,-999,-999,-999,-999,-999,-999,-999,-9.7,-21,8,940.5,916.5,0.5,-4,-1,-20.5,3.5,-16.5,-21,
-61.5,-83,-999,-90.5,-999,-83,-82.5,-82,-82,-6.5,0.5,1,3,0.5,937.7,-3.4,912.6,17.5,-3.9,15.7,14.2,
-70,-78.5,-81.5,-999,-90,-78.5,-78.5,-78.5,-78.5,-22.5,-29.9,5,11.5,-4,20.2,905.1,-12.9,-29.9,-8.4,-26.4,-32.4,
-82.5,-81.5,-999,-81,-999,-81,-81,-81,-80.5,-1.3,-27.9,9,24,-1,937.7,-12.9,912.6,2.1,-5.4,-8.4,3.6,
-65.5,-62,-92,-64,-88.5,-62,-62,-62,-62,-33.9,-24.4,6,7,-20.5,30.7,-29.9,2.1,-3.5,-24.4,0.2,-5.8,
-81,-86,-86.5,-85.5,-89.5,-86.5,-999,-85.5,-86.5,-26.4,-27.9,9,22.5,3.5,25.2,-8.4,3.1,21,912.6,-20.4,-24.4,
-52,-66,-77,-67.5,-78,-66,-66,-66,-65.5,-5.5,-2.3,8,-6.5,-16.5,15.7,-26.4,-8.4,0.5,-20.4,4.2,-2.3,
-61,-61.5,-88,-61.5,-90,-62,-62,-62,-61,-26.4,-32.4,3,2.5,-21,26.7,-32.4,3.6,-3.5,-24.4,0.2,-6.8,

-999,-85,-63,-999,-999,-999,-999,-92,-999,1.5,1.5,0,940.5,-4.5,-25.4,914.2,910.6,936.7,907.9,-7.5,932.5,
-60.5,-79,-66.5,-79.5,-999,-79,-79.5,-79.5,-79.5,-21,-4.5,9,2,-10.5,-21.9,-5.3,909.5,16.7,-11.6,9.8,13,
-62.5,-999,-75,-999,-75,-74.5,-75,-75.5,-75.5,0.7,-25.4,9,4,909.5,-13.4,910.6,-13.4,12.2,-16.1,-12.4,9,
-999,-999,-999,-999,-999,-999,-999,-999,-999,-29.5,-5.3,1,940.5,909.5,910.6,914.2,910.6,914.2,907.9,914.2,914.2,
-999,-999,-999,-999,-999,-999,-999,-999,-999,-28.4,-13.4,2,940.5,909.5,910.6,914.2,910.6,910.6,907.9,-6.4,910.6,
-999,-999,-999,-999,-999,-999,-999,-999,-999,-24.8,12.2,2,940.5,909.5,910.6,914.2,910.6,936.7,907.9,19.7,932.5,
-999,-999,-999,-999,-999,-999,-999,-999,-999,-28.4,-9.1,7,940.5,909.5,910.6,914.2,910.6,936.7,907.9,-9.1,907.9,
-51,-999,-76,-999,-82,-82,-82,-999,-82.5,-2.3,-7.5,9,-7.5,909.5,-12.4,914.2,-6.4,19.7,-9.1,929.3,16,
-999,-999,-999,-999,-999,-999,-999,-999,-999,-31.1,9,2,940.5,909.5,910.6,914.2,910.6,936.7,907.9,929.3,932.5,

-999,-67,-90.5,-74,-95,-91,-59.5,-59.5,-90,1.5,1.5,0,940.5,1.5,3,9.5,16.5,10.5,1,-21.5,1.5,
-60.5,-52.5,-53,-999,-999,-999,-999,-67,-999,-4.6,-20.4,2,2,-13,-20.4,9,18.5,25.5,11,-14,8,
-61.5,-75,-999,-999,-999,-999,-999,-71.5,-999,-25.4,0.1,8,3,9.5,925.6,1.1,10.1,16.1,4.1,-9.5,0.1,
-68,-74.5,-74.5,-999,-999,-90,-999,-78.5,-999,-5.5,1.1,2,9.5,9,1.1,940.5,929.3,22.5,940.5,-2.5,939.7,
-75,-84,-83.5,-999,-999,-999,-999,-64.5,-999,-13.4,-16.5,7,16.5,18.5,10.1,940.5,929.3,929.3,929.3,-16.5,929.3,
-69,-91,-89.5,-999,-999,-86.5,-86.5,-82.5,-82.5,1.5,1.5,7,10.5,25.5,16.1,940.5,929.3,19,16,1.5,17,
-72,-76.5,-77.5,-999,-999,-83.5,-999,-87.5,-87.5,-9.7,1,9,13.5,11,4.1,940.5,929.3,16,940.5,6.5,26.5,
-49.5,-87.5,-71.5,-999,-92.5,-73,-93.5,-69.5,-69.5,-7.5,-21.5,9,-9,22,-1.9,940.5,22.8,5.5,35,-11.5,-42.5,
