-999,-84,-83,-83,-83.5,-91,-83.5,-90,-83.5
-51.5,-91.5,-53.5,-999,-91,-60.5,-91,-999,-999
-60,-89,-89,-88.5,-89.5,-60.5,-90,-999,-999
-45.5,-65.5,-54,-90,-65.5,-44,-66,-999,-66
-44.5,-83,-82.5,-90.5,-83,-89,-83,-999,-64.5
-67.5,-82,-81,-89.5,-81.5,-81.5,-89.5,-90,-999
-61,-64,-84.5,-999,-64,-69,-64,-999,-64.5
-58,-67,-73,-93.5,-67,-92.5,-93.5,-999,-66.5
-56,-66.5,-84.5,-999,-65.5,-66,-64.5,-999,-999

-999,-89.5,-88.5,-88.5,-89,-89,-88.5,-999,-88.5
-59,-77.5,-50.5,-94.5,-78.5,-77,-78,-999,-78
-61.5,-89,-999,-999,-88.5,-64,-88.5,-999,-89.5
-52.5,-67.5,-62.5,-999,-67.5,-53,-67.5,-999,-67.5
-44,-79.5,-79.5,-79.5,-79.5,-79.5,-79,-999,-79.5
-62,-88,-88.5,-88,-88,-88,-88.5,-999,-88
-62.5,-73,-66,-999,-73,-76,-72,-999,-72
-999,-999,-999,-999,-999,-999,-999,-999,-999
-59,-68,-79.5,-999,-69,-64,-72,-999,-95

-999,-61,-61,-61,-63,-61,-61.5,-66,-61
-59,-78.5,-50.5,-999,-79,-76.5,-79,-999,-79
-61.5,-89,-999,-999,-89,-64,-89,-999,-88.5
-52.5,-67,-61.5,-999,-67,-53.5,-67.5,-999,-68
-44,-79.5,-79.5,-79,-79.5,-80,-80,-999,-79.5
-62,-88,-88.5,-88,-88.5,-87.5,-88.5,-999,-88
-62.5,-72.5,-66.5,-999,-72.5,-74.5,-72.5,-999,-72.5
-65,-69.5,-76,-999,-70,-63,-83.5,-999,-999
-59,-94.5,-79,-999,-69,-64,-72,-999,-999

-999,-76.5,-76.5,-63,-63,-63,-76.5,-63,-63
-59.5,-64,-64,-64.5,-89,-64.5,-64.5,-69.5,-64.5
-61.5,-69.5,-69.5,-69.5,-73,-70,-70,-76,-70
-53,-75.5,-74.5,-999,-61,-60.5,-75,-67,-75
-44,-50.5,-51,-51,-999,-51,-51,-60.5,-51
-62,-60,-60.5,-60,-78.5,-60.5,-60.5,-63,-60
-64,-68.5,-68.5,-68.5,-66.5,-68.5,-68.5,-74.5,-69
-65.5,-75,-75,-75,-76,-75,-75,-999,-75
-59,-65,-65.5,-65,-75.5,-65.5,-65.5,-86,-65

-999,-63,-63,-63,-63,-63.5,-63,-89,-62.5
-60,-65.5,-65.5,-85.5,-86.5,-86.5,-65.5,-86,-86
-61,-77,-999,-72.5,-72.5,-72.5,-76,-72.5,-72.5
-52.5,-77.5,-77.5,-61,-61,-61,-77.5,-60.5,-60.5
-44,-71,-71,-43,-999,-43.5,-70.5,-60.5,-60.5
-62,-76.5,-77,-78.5,-78.5,-78.5,-76.5,-79,-78.5
-62,-81,-81,-66.5,-66.5,-66.5,-81,-66.5,-66.5
-65,-90,-91,-76,-76,-75.5,-90.5,-76,-75.5
-59,-92,-92.5,-75.5,-75.5,-75,-71,-75.5,-75

-999,-83.5,-83.5,-84,-84,-82.5,-80.5,-83.5,-84
-59.5,-76,-91.5,-89,-90.5,-90,-87,-92,-85.5
-61,-73,-72.5,-72.5,-72.5,-73,-72.5,-999,-72.5
-52.5,-61,-61,-61,-61,-61,-61,-90,-60.5
-44,-82.5,-82.5,-82.5,-999,-82.5,-82,-83,-82
-62,-78.5,-78.5,-78.5,-79,-78.5,-78.5,-86.5,-78
-62.5,-67,-66.5,-66.5,-67,-67,-67,-999,-66.5
-65,-76,-76,-76,-76.5,-76,-76,-999,-76
-59,-76,-76,-76,-75.5,-76,-76,-999,-75.5

-999,-63,-63,-63.5,-63,-78.5,-90,-63,-63.5
-59,-62.5,-62.5,-91.5,-999,-999,-999,-999,-83.5
-61,-61.5,-999,-999,-999,-82.5,-84,-999,-93
-52.5,-80,-80,-80,-80.5,-71,-79,-82,-80
-43.5,-85.5,-85,-77,-999,-81,-68,-85,-74.5
-62,-90,-89.5,-85,-999,-999,-90.5,-89,-78.5
-62,-88,-87.5,-87.5,-87.5,-92.5,-999,-999,-88
-65,-89.5,-89.5,-999,-999,-82.5,-90.5,-999,-999
-59,-91.5,-91,-92,-999,-83.5,-79.5,-999,-999

-999,-73.5,-73.5,-73.5,-73.5,-74,-74,-72.5,-69
-59,-79,-79,-78.5,-78,-999,-999,-78,-77.5
-61,-73,-73,-72.5,-73,-78.5,-999,-73,-73
-52.5,-61,-61,-61,-61,-66.5,-90,-61.5,-61
-43.5,-69.5,-69.5,-61.5,-999,-76,-78.5,-69.5,-69.5
-62.5,-78,-77.5,-78,-77.5,-999,-999,-78,-77.5
-61.5,-67,-66.5,-66.5,-66.5,-88.5,-999,-66.5,-67
-64,-76,-76,-76,-76,-77.5,-999,-76,-76
-59.5,-76,-76,-76,-76,-78.5,-90.5,-76,-76

-999,-63.5,-63.5,-63.5,-63.5,-63.5,-63.5,-63.5,-63.5
-59,-999,-66.5,-88.5,-89.5,-89.5,-88.5,-77,-76.5
-61,-65,-65,-83.5,-83.5,-84,-83.5,-83.5,-86
-52.5,-72,-72,-70,-70,-70,-69.5,-75,-67.5
-44,-77,-77.5,-51.5,-999,-51.5,-60,-67.5,-69.5
-62.5,-999,-82,-88.5,-88.5,-87.5,-88,-70,-73
-61.5,-88.5,-89.5,-78,-77.5,-77.5,-77.5,-81.5,-72
-64,-84.5,-84,-86.5,-86.5,-86.5,-86,-999,-90.5
-59.5,-82.5,-82.5,-86.5,-87,-86,-87,-89,-999

-999,-79,-79.5,-79.5,-79.5,-79.5,-79.5,-79.5,-79.5
-59,-77.5,-77.5,-78,-77.5,-77.5,-77.5,-78,-77.5
-61,-73,-73,-73.5,-73,-73,-73,-73,-73
-53,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5
-44.5,-72,-72,-71.5,-999,-72,-71.5,-71.5,-71.5
-62.5,-77.5,-77.5,-77.5,-77.5,-77.5,-77.5,-77.5,-77.5
-61,-67.5,-67.5,-67.5,-67.5,-67.5,-67.5,-67.5,-67.5
-64,-76,-76,-76,-76,-76,-76,-76,-76
-60.5,-76.5,-76.5,-76.5,-76.5,-76.5,-76.5,-76.5,-76.5

-999,-61,-61.5,-62,-62,-61.5,-61.5,-62,-62
-58,-999,-70,-70,-69.5,-69,-69,-69,-69
-61,-71,-71,-71,-71,-71.5,-71.5,-71,-71
-52.5,-78,-78,-78,-78,-78.5,-78,-78,-77.5
-44,-83,-83,-83.5,-82.5,-83,-82.5,-82.5,-82.5
-62,-999,-86.5,-87,-68.5,-68.5,-68.5,-68.5,-68.5
-62,-999,-85.5,-85,-60,-60,-61,-60.5,-60.5
-63,-90,-90,-71.5,-90.5,-90,-90.5,-91,-91
-60.5,-87,-88,-87,-87,-87.5,-87.5,-87,-87

-999,-76.5,-76.5,-61,-63.5,-83.5,-64,-83,-77.5
-59,-999,-77,-77.5,-77,-77,-77,-77,-77.5
